"","isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
"478",1,1,"FJI","Fiji","XX","N",2012,NA,"X",1.216541,2.956578,222.2147,0.13005,0.02678453,0.008414583,0.03268945,-1,-1,-1,-1,0.873596,"FJI_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"479",1,1,"FJI","Fiji","XX","N",2013,NA,"X",1.216541,2.956578,225.7276,0.1148409,0.0220551,0.00662544,0.02664513,-1,-1,-1,-1,0.879715,"FJI_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"480",0,1,"FJI","Fiji","XX","N",2015,2013.24,"X",1.216541,2.956578,242.692,0.08540374,0.01558461,0.004465019,0.01864116,0.366966,183.1194,0.2209679,-1,0.892149,"FJI_N2013X",0.03141,0.04378,0.05247,0.06084,0.07007,0.08161,0.09626,0.1168,0.1497,0.297
"481",0,1,"FSM","Micronesia, Federated States of","XX","N",1987,2005,"X",0.9982547,1.389986,180.8587,0.05444338,0.0106741,0.003464484,0.01317446,0.4235578,133.1298,0.3033067,-1,0.09002,"FSM_N2005X",0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
"482",0,1,"FSM","Micronesia, Federated States of","XX","N",1990,2005,"X",0.9982547,1.389986,186.1413,0.04891041,0.009510409,0.003071697,0.01172039,0.4235578,137.0184,0.3033067,-1,0.096331,"FSM_N2005X",0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
"483",0,1,"FSM","Micronesia, Federated States of","XX","N",1993,2005,"X",0.9982547,1.389986,208.4596,0.02724477,0.005932324,0.001920789,0.00728942,0.4235578,153.4468,0.3033067,-1,0.103934,"FSM_N2005X",0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
"484",0,1,"FSM","Micronesia, Federated States of","XX","N",1996,2005,"X",0.9982547,1.389986,206.3686,0.02885685,0.00615666,0.002003075,0.007574675,0.4235578,151.9077,0.3033067,-1,0.108344,"FSM_N2005X",0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
"485",0,1,"FSM","Micronesia, Federated States of","XX","N",1999,2005,"X",0.9982547,1.389986,203.3332,0.03149267,0.006523848,0.002129706,0.00803579,0.4235578,149.6733,0.3033067,-1,0.107816,"FSM_N2005X",0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
"486",0,1,"FSM","Micronesia, Federated States of","XX","N",2002,2005,"X",0.9982547,1.389986,219.3186,0.02391625,0.004905199,0.00154735,0.005987799,0.4235578,161.4401,0.3033067,-1,0.106983,"FSM_N2005X",0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
"487",0,1,"FSM","Micronesia, Federated States of","XX","N",2005,2005,"X",0.9982547,1.389986,222.6812,0.02391625,0.004613725,0.001448066,0.005623903,0.4235578,163.9153,0.3033067,-1,0.106196,"FSM_N2005X",0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
"488",1,1,"FSM","Micronesia, Federated States of","XX","N",2008,NA,"X",0.9982547,1.389986,192.7649,0.05096452,0.01548692,0.007683007,0.02311043,-1,-1,-1,-1,0.104478,"FSM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"489",1,1,"FSM","Micronesia, Federated States of","XX","N",2010,NA,"X",0.9982547,1.389986,184.0634,0.06178513,0.02069436,0.01089646,0.0317729,-1,-1,-1,-1,0.103616,"FSM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"490",1,1,"FSM","Micronesia, Federated States of","XX","N",2011,NA,"X",0.9982547,1.389986,181.9016,0.06521424,0.0224536,0.01206179,0.03476036,-1,-1,-1,-1,0.103468,"FSM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"491",1,1,"FSM","Micronesia, Federated States of","XX","N",2012,NA,"X",0.9982547,1.389986,169.8017,0.07474234,0.02655318,0.01436384,0.04130807,-1,-1,-1,-1,0.103503,"FSM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"492",0,1,"FSM","Micronesia, Federated States of","XX","N",2013,2013,"X",0.9982547,1.389986,154.8563,0.08739614,0.03197499,0.01739192,0.04998366,0.4005761,117.7813,0.2913016,-1,0.103702,"FSM_N2013X",0.01868,0.03666,0.04787,0.05881,0.07008,0.08315,0.09987,0.1247,0.163,0.2972
"493",0,1,"FSM","Micronesia, Federated States of","XX","N",2015,2013,"X",0.9982547,1.389986,157.8767,0.08506824,0.03092675,0.01683812,0.04832794,0.4005761,120.0786,0.2913016,-1,0.104433,"FSM_N2013X",0.01868,0.03666,0.04787,0.05881,0.07008,0.08315,0.09987,0.1247,0.163,0.2972
"494",0,1,"GAB","Gabon","XX","N",1981,2005,"X",359.2185,2.962335,272.8619,0.1294098,0.03228709,0.01242652,0.0421706,0.4218499,193.9029,0.3011957,-1,0.747587,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
"495",0,1,"GAB","Gabon","XX","N",1984,2005,"X",359.2185,2.962335,277.7319,0.1227992,0.0306152,0.01174143,0.03994244,0.4218499,197.3636,0.3011957,-1,0.808083,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
"496",0,1,"GAB","Gabon","XX","N",1987,2005,"X",359.2185,2.962335,205.4505,0.2322994,0.06846059,0.02890591,0.09218474,0.4218499,145.9986,0.3011957,-1,0.876863,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
"497",0,1,"GAB","Gabon","XX","N",1990,2005,"X",359.2185,2.962335,243.772,0.1643425,0.04441817,0.01765964,0.05859947,0.4218499,173.2308,0.3011957,-1,0.952212,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
"498",0,1,"GAB","Gabon","XX","N",1993,2005,"X",359.2185,2.962335,240.5421,0.1681611,0.04603699,0.01838537,0.06082151,0.4218499,170.9356,0.3011957,-1,1.031504,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
"499",0,1,"GAB","Gabon","XX","N",1996,2005,"X",359.2185,2.962335,251.2796,0.154881,0.04088824,0.01609629,0.0537762,0.4218499,178.5659,0.3011957,-1,1.113994,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
"500",0,1,"GAB","Gabon","XX","N",1999,2005,"X",359.2185,2.962335,232.2854,0.1803077,0.05044446,0.02039984,0.06691308,0.4218499,165.0682,0.3011957,-1,1.200773,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
"501",0,1,"GAB","Gabon","XX","N",2002,2005,"X",359.2185,2.962335,215.4014,0.2115113,0.06103261,0.02534957,0.08169695,0.4218499,153.0699,0.3011957,-1,1.294409,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
"502",0,1,"GAB","Gabon","XX","N",2005,2005,"X",359.2185,2.962335,210.0533,0.2222654,0.06490212,0.02719439,0.08714918,0.4218499,149.2694,0.3011957,-1,1.403126,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
"503",1,1,"GAB","Gabon","XX","N",2008,NA,"X",359.2185,2.962335,211.9306,0.2265876,0.0688036,0.02984919,0.09368664,-1,-1,-1,-1,1.536411,"GAB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"504",1,1,"GAB","Gabon","XX","N",2010,NA,"X",359.2185,2.962335,226.8127,0.1989812,0.05999298,0.02605405,0.08178093,-1,-1,-1,-1,1.64021,"GAB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"505",1,1,"GAB","Gabon","XX","N",2011,NA,"X",359.2185,2.962335,241.9703,0.1739315,0.05159425,0.02223011,0.07013635,-1,-1,-1,-1,1.697101,"GAB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"506",1,1,"GAB","Gabon","XX","N",2012,NA,"X",359.2185,2.962335,253.3555,0.1556126,0.04599203,0.01977342,0.06249391,-1,-1,-1,-1,1.756817,"GAB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"507",1,1,"GAB","Gabon","XX","N",2013,NA,"X",359.2185,2.962335,266.2296,0.1363649,0.04032398,0.01728315,0.05475614,-1,-1,-1,-1,1.817271,"GAB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"508",1,1,"GAB","Gabon","XX","N",2015,NA,"X",359.2185,2.962335,286.9013,0.1070869,0.03192128,0.01371339,0.0434459,-1,-1,-1,-1,1.930175,"GAB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"509",0,0,"GEO","Georgia","XX","N",1981,1996,"X",0.8419071,3.122315,854.0255,0,0,0,0,0.3713271,691.7206,0.2404084,0.3201177,4.5045,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
"510",0,0,"GEO","Georgia","XX","N",1984,1996,"X",0.8419071,3.122315,933.5103,0,0,0,0,0.3713271,756.0995,0.2404084,0.3201177,4.6222,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
"511",0,0,"GEO","Georgia","XX","N",1987,1996,"X",0.8419071,3.122315,887.7873,0,0,0,0,0.3713271,719.0661,0.2404084,0.3201177,4.7435,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
"512",0,0,"GEO","Georgia","XX","N",1990,1996,"X",0.8419071,3.122315,732.0434,0,0,0,0,0.3713271,592.9208,0.2404084,0.3201177,4.802,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
"513",0,0,"GEO","Georgia","XX","N",1993,1996,"X",0.8419071,3.122315,220.0028,0.1886385,0.05823252,0.02469758,0.07942744,0.3713271,178.1919,0.2404084,0.3201177,4.9111,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
"514",0,0,"GEO","Georgia","XX","N",1996,1996,"X",0.8419071,3.122315,239.272,0.1619137,0.04798736,0.01949742,0.06581594,0.3713271,193.7991,0.2404084,0.3201177,4.6161,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
"515",0,1,"GEO","Georgia","XX","N",1999,1999,"X",0.8419071,3.122315,145.121,0.404187,0.1549635,0.08301515,0.2447872,0.4014977,112.3982,0.2956755,-1,4.4525,"GEO_N1999X",0.01871,0.03525,0.04724,0.05917,0.07108,0.0845,0.1013,0.1238,0.1599,0.2991
"516",0,1,"GEO","Georgia","XX","N",2002,2002,"X",0.8419071,3.122315,170.5338,0.2924471,0.095042,0.04484151,0.1371787,0.3724938,135.5135,0.2421281,-1,4.357,"GEO_N2002X",0.02344,0.03976,0.05098,0.06196,0.07371,0.08624,0.1016,0.1229,0.1576,0.2818
"517",0,1,"GEO","Georgia","XX","N",2005,2005,"X",0.8419071,3.122315,172.2737,0.2932507,0.09697666,0.04669493,0.1422713,0.3737948,137.8539,0.2472864,-1,4.19,"GEO_N2005X",0.02261,0.039,0.05035,0.06165,0.07375,0.08663,0.1029,0.1256,0.1603,0.2772
"518",0,1,"GEO","Georgia","XX","N",2008,2008,"X",0.8419071,3.122315,180.2235,0.2805285,0.09200143,0.04323543,0.1316998,0.3853485,140.9396,0.2583188,-1,4.03,"GEO_N2008X",0.02261,0.03795,0.04924,0.0602,0.0719,0.08502,0.1009,0.1223,0.1585,0.2913
"519",0,1,"GEO","Georgia","XX","N",2010,2010,"X",0.8419071,3.122315,177.5693,0.2996531,0.1040235,0.05111684,0.1523547,0.3946146,137.79,0.2743028,-1,3.926,"GEO_N2010X",0.02089,0.03607,0.04786,0.05929,0.07136,0.08461,0.1013,0.1238,0.1594,0.2954
"520",0,1,"GEO","Georgia","XX","N",2011,2011,"X",0.8419071,3.122315,183.9759,0.2762561,0.09750103,0.04899153,0.1454533,0.3961644,142.1263,0.2801096,-1,3.875,"GEO_N2011X",0.0202,0.03609,0.04853,0.05976,0.07119,0.08422,0.1008,0.1223,0.1591,0.2978
"521",0,1,"GEO","Georgia","XX","N",2012,2012,"X",0.8419071,3.122315,197.5214,0.2464329,0.07888186,0.0363999,0.1110104,0.3895477,154.6801,0.2627264,-1,3.825,"GEO_N2012X",0.02228,0.03704,0.04863,0.05946,0.07159,0.08447,0.1007,0.123,0.1598,0.293
"522",0,1,"GEO","Georgia","XX","N",2013,2013,"X",0.8419071,3.122315,216.8243,0.2006541,0.06054167,0.02648816,0.08301741,0.3858902,167.3595,0.2559001,-1,3.776,"GEO_N2013X",0.02317,0.03791,0.04883,0.05956,0.0712,0.08469,0.1015,0.1239,0.1582,0.2911
"523",0,1,"GEO","Georgia","XX","N",2015,2015,"X",0.8419071,3.122315,228.5271,0.1512928,0.04076973,0.01638035,0.05397426,0.3650368,180.5234,0.2253883,-1,3.7171,"GEO_N2015X",0.02628,0.04116,0.05145,0.06173,0.07289,0.08603,0.1027,0.1236,0.1563,0.2779
"524",0,0,"GHA","Ghana","XX","N",1981,1987.5,"X",0.7880217,1.868161,85.17547,0.3733926,0.1204194,0.05308365,0.1671206,0.3534958,69.17622,0.210925,0.3003567,11.117605,"GHA_N1987X",0.0282,0.04146,0.0531,0.06415,0.07536,0.08757,0.102,0.1214,0.1533,0.2734
"525",0,0,"GHA","Ghana","XX","N",1984,1987.5,"X",0.7880217,1.868161,74.23345,0.4606131,0.1585686,0.07393363,0.2272465,0.3534958,60.28954,0.210925,0.3003567,12.311158,"GHA_N1987X",0.0282,0.04146,0.0531,0.06415,0.07536,0.08757,0.102,0.1214,0.1533,0.2734
"526",1,0,"GHA","Ghana","XX","N",1987,1987.5,"X",0.7880217,1.868161,78.53873,0.423965,0.1421088,0.06480706,0.2003632,-1,-1,-1,-1,13.481406,"GHA_N1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"527",1,1,"GHA","Ghana","XX","N",1990,NA,"X",0.7880217,1.868161,78.76163,0.4517362,0.1534883,0.07090629,0.2142456,-1,-1,-1,-1,14.62826,"GHA_N1988X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"528",1,1,"GHA","Ghana","XX","N",1993,NA,"X",0.7880217,1.868161,81.04534,0.4538325,0.1564665,0.07337959,0.2198306,-1,-1,-1,-1,15.896432,"GHA_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"529",1,1,"GHA","Ghana","XX","N",1996,NA,"X",0.7880217,1.868161,90.17134,0.3952798,0.1370002,0.06491751,0.1934741,-1,-1,-1,-1,17.185608,"GHA_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"530",1,1,"GHA","Ghana","XX","N",1999,NA,"X",0.7880217,1.868161,103.0602,0.3388131,0.1143082,0.05396189,0.1612196,-1,-1,-1,-1,18.477612,"GHA_N1998X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"531",1,1,"GHA","Ghana","XX","N",2002,NA,"X",0.7880217,1.868161,111.3538,0.3032434,0.1039622,0.04970212,0.1482112,-1,-1,-1,-1,19.924522,"GHA_N1998X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"532",1,1,"GHA","Ghana","XX","N",2005,NA,"X",0.7880217,1.868161,128.2649,0.2524265,0.08408609,0.04009745,0.1202055,-1,-1,-1,-1,21.542009,"GHA_N1998X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"533",1,1,"GHA","Ghana","XX","N",2008,NA,"X",0.7880217,1.868161,145.1363,0.2067059,0.06518716,0.03027036,0.09192839,-1,-1,-1,-1,23.29864,"GHA_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"534",1,1,"GHA","Ghana","XX","N",2010,NA,"X",0.7880217,1.868161,155.4697,0.1814323,0.05519116,0.0249843,0.07688121,-1,-1,-1,-1,24.512104,"GHA_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"535",1,1,"GHA","Ghana","XX","N",2011,NA,"X",0.7880217,1.868161,172.1208,0.1454533,0.04315731,0.01908733,0.05944586,-1,-1,-1,-1,25.121796,"GHA_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"536",1,1,"GHA","Ghana","XX","N",2012,NA,"X",0.7880217,1.868161,183.1219,0.1259667,0.03671686,0.01593217,0.05015543,-1,-1,-1,-1,25.733049,"GHA_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"537",1,1,"GHA","Ghana","XX","N",2013,NA,"X",0.7880217,1.868161,191.1583,0.1147341,0.0334833,0.01451932,0.04582739,-1,-1,-1,-1,26.346251,"GHA_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"538",1,1,"GHA","Ghana","XX","N",2015,NA,"X",0.7880217,1.868161,191.7531,0.1274502,0.041693,0.02010118,0.06065762,-1,-1,-1,-1,27.582821,"GHA_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"539",0,0,"GIN","Guinea","XX","N",1981,1991,"X",2572.343,1.441488,24.96209,0.8389734,0.5189531,0.376348,1.106465,0.4684305,18.04085,0.4509828,0.4905278,4.589784,"GIN_N1991X",0.008884,0.02151,0.03452,0.04841,0.06383,0.0818,0.1041,0.1348,0.1848,0.3174
"540",0,0,"GIN","Guinea","XX","N",1984,1991,"X",2572.343,1.441488,23.93024,0.8509348,0.5324326,0.3884478,1.137931,0.4684305,17.2951,0.4509828,0.4905278,4.943144,"GIN_N1991X",0.008884,0.02151,0.03452,0.04841,0.06383,0.0818,0.1041,0.1348,0.1848,0.3174
"541",0,0,"GIN","Guinea","XX","N",1987,1991,"X",2572.343,1.441488,23.86887,0.8516445,0.5332503,0.3891874,1.14519,0.4684305,17.25075,0.4509828,0.4905278,5.381483,"GIN_N1991X",0.008884,0.02151,0.03452,0.04841,0.06383,0.0818,0.1041,0.1348,0.1848,0.3174
"542",0,0,"GIN","Guinea","XX","N",1990,1991,"X",2572.343,1.441488,24.52545,0.8440406,0.5245955,0.3813917,1.116878,0.4684305,17.72528,0.4509828,0.4905278,6.041094,"GIN_N1991X",0.008884,0.02151,0.03452,0.04841,0.06383,0.0818,0.1041,0.1348,0.1848,0.3174
"543",1,1,"GIN","Guinea","XX","N",1993,NA,"X",2572.343,1.441488,66.02673,0.535959,0.2672553,0.1738437,0.5143972,-1,-1,-1,-1,7.163236,"GIN_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"544",1,1,"GIN","Guinea","XX","N",1996,NA,"X",2572.343,1.441488,81.95505,0.4016031,0.1392829,0.06472962,0.1941442,-1,-1,-1,-1,8.132552,"GIN_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"545",1,1,"GIN","Guinea","XX","N",1999,NA,"X",2572.343,1.441488,74.93825,0.4361012,0.1559865,0.07436875,0.220582,-1,-1,-1,-1,8.653769,"GIN_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"546",1,1,"GIN","Guinea","XX","N",2002,NA,"X",2572.343,1.441488,66.36835,0.4727901,0.1709379,0.0823338,0.2431893,-1,-1,-1,-1,9.137345,"GIN_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"547",1,1,"GIN","Guinea","XX","N",2005,NA,"X",2572.343,1.441488,65.3484,0.4576478,0.1587158,0.07524225,0.2242833,-1,-1,-1,-1,9.679745,"GIN_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"548",1,1,"GIN","Guinea","XX","N",2008,NA,"X",2572.343,1.441488,70.89553,0.3738993,0.1178024,0.05295277,0.162623,-1,-1,-1,-1,10.323142,"GIN_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"549",1,1,"GIN","Guinea","XX","N",2010,NA,"X",2572.343,1.441488,68.5435,0.3632796,0.1108517,0.04852658,0.1514767,-1,-1,-1,-1,10.79417,"GIN_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"550",1,1,"GIN","Guinea","XX","N",2011,NA,"X",2572.343,1.441488,77.36383,0.2719741,0.07635323,0.03155612,0.102029,-1,-1,-1,-1,11.03517,"GIN_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"551",0,1,"GIN","Guinea","XX","N",2012,2012,"X",2572.343,1.441488,87.29966,0.1950198,0.04960751,0.01924982,0.06487909,0.337297,71.00708,0.1910851,-1,11.281469,"GIN_N2012X",0.03025,0.04529,0.05607,0.06574,0.07587,0.08796,0.1022,0.1216,0.1509,0.2641
"552",0,1,"GIN","Guinea","XX","N",2013,2012,"X",2572.343,1.441488,88.72801,0.1879564,0.04728111,0.01828666,0.06176658,0.337297,72.16885,0.1910851,-1,11.536615,"GIN_N2012X",0.03025,0.04529,0.05607,0.06574,0.07587,0.08796,0.1022,0.1216,0.1509,0.2641
"553",0,1,"GIN","Guinea","XX","N",2015,2012,"X",2572.343,1.441488,91.1439,0.1759756,0.04361699,0.01678756,0.05688205,0.337297,74.13387,0.1910851,-1,12.091533,"GIN_N2012X",0.03025,0.04529,0.05607,0.06574,0.07587,0.08796,0.1022,0.1216,0.1509,0.2641
"554",0,1,"GMB","Gambia, The","XX","N",1981,1998,"X",10.82647,2.04709,61.93507,0.697871,0.3552258,0.2198063,0.6057962,0.4851946,39.70208,0.4216336,-1,0.625411,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
"555",0,1,"GMB","Gambia, The","XX","N",1984,1998,"X",10.82647,2.04709,62.942,0.6918706,0.3497065,0.2154573,0.5945927,0.4851946,40.34755,0.4216336,-1,0.701104,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
"556",0,1,"GMB","Gambia, The","XX","N",1987,1998,"X",10.82647,2.04709,58.04986,0.7248278,0.3776685,0.2376536,0.6519774,0.4851946,37.21156,0.4216336,-1,0.804125,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
"557",0,1,"GMB","Gambia, The","XX","N",1990,1998,"X",10.82647,2.04709,58.33539,0.7231889,0.3759652,0.2362812,0.6484252,0.4851946,37.39459,0.4216336,-1,0.916808,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
"558",0,1,"GMB","Gambia, The","XX","N",1993,1998,"X",10.82647,2.04709,58.23757,0.7237463,0.3765478,0.2367502,0.6496393,0.4851946,37.33189,0.4216336,-1,1.008358,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
"559",0,1,"GMB","Gambia, The","XX","N",1996,1998,"X",10.82647,2.04709,55.30454,0.7465307,0.394629,0.2513778,0.6876448,0.4851946,35.45173,0.4216336,-1,1.096708,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
"560",1,1,"GMB","Gambia, The","XX","N",1999,NA,"X",10.82647,2.04709,77.81062,0.6046214,0.2762864,0.1602744,0.4498731,-1,-1,-1,-1,1.19542,"GMB_N1998X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"561",1,1,"GMB","Gambia, The","XX","N",2002,NA,"X",10.82647,2.04709,67.63601,0.6594715,0.3178128,0.1888593,0.5183054,-1,-1,-1,-1,1.311349,"GMB_N1998X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"562",1,1,"GMB","Gambia, The","XX","N",2005,NA,"X",10.82647,2.04709,102.2216,0.4615133,0.1781886,0.09210202,0.2661427,-1,-1,-1,-1,1.444204,"GMB_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"563",1,1,"GMB","Gambia, The","XX","N",2008,NA,"X",10.82647,2.04709,114.6821,0.37545,0.1313993,0.06367868,0.1894381,-1,-1,-1,-1,1.588572,"GMB_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"564",1,1,"GMB","Gambia, The","XX","N",2010,NA,"X",10.82647,2.04709,130.3954,0.2874615,0.08836932,0.03897772,0.1213954,-1,-1,-1,-1,1.692149,"GMB_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"565",1,1,"GMB","Gambia, The","XX","N",2011,NA,"X",10.82647,2.04709,125.8451,0.2918224,0.09040828,0.04000548,0.1243436,-1,-1,-1,-1,1.746363,"GMB_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"566",1,1,"GMB","Gambia, The","XX","N",2012,NA,"X",10.82647,2.04709,133.9148,0.2456889,0.07242597,0.03122506,0.09858681,-1,-1,-1,-1,1.802125,"GMB_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"567",1,1,"GMB","Gambia, The","XX","N",2013,NA,"X",10.82647,2.04709,141.2259,0.2031587,0.05670081,0.02367001,0.07622007,-1,-1,-1,-1,1.859324,"GMB_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"568",1,1,"GMB","Gambia, The","XX","N",2015,NA,"X",10.82647,2.04709,149.5345,0.1368273,0.03203352,0.01163779,0.04091881,-1,-1,-1,-1,1.97759,"GMB_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"569",0,0,"GTM","Guatemala","XX","N",1981,1986.5,"Y",3.873239,2.791066,129.9469,0.5805836,0.299006,0.1914369,0.5326328,0.582569,69.15386,0.6371542,0.5438552,7.466488,"GTM_N1986Y",0.009956,0.01767,0.02614,0.0357,0.04689,0.0606,0.0786,0.1049,0.1523,0.4673
"570",0,0,"GTM","Guatemala","XX","N",1984,1986.5,"Y",3.873239,2.791066,116.6664,0.6223417,0.3299626,0.2153914,0.5965847,0.582569,62.08639,0.6371542,0.5438552,8.042897,"GTM_N1986Y",0.009956,0.01767,0.02614,0.0357,0.04689,0.0606,0.0786,0.1049,0.1523,0.4673
"571",1,0,"GTM","Guatemala","XX","N",1987,NA,"Y",3.873239,2.791066,125.547,0.5940967,0.3127384,0.2039689,0.5700997,-1,-1,-1,-1,8.639108,"GTM_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"572",1,0,"GTM","Guatemala","XX","N",1990,NA,"Y",3.873239,2.791066,176.1422,0.4694954,0.241817,0.1580822,0.4478672,-1,-1,-1,-1,9.263813,"GTM_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"573",1,0,"GTM","Guatemala","XX","N",1993,NA,"Y",3.873239,2.791066,212.2307,0.3829068,0.1797728,0.1107628,0.3082894,-1,-1,-1,-1,9.938692,"GTM_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
